"<ID>";"N0 être V-n";"N1 V W";"N2 V N1";"<ENT>Ppv";"Ppv =: se figé";"Ppv =: le figé";"<ENT>V";"Aux =: avoir";"Aux =: être";"dé-V";"N1 =: Nhum";"N0 lui V N1pc W";"N0 V N1 Loc N1pc W";"N0 V N0pc W";"N1 =: N-hum";"N1 =: le fait Qu P";"N1 être V-n";"Ppv =: le";"N0 V N1";"Prép2";"N2 =: Nhum";"N2 =: N-hum";"N2 =: le fait Qu P";"N2 être V-n";"N2 =: Npl obl";"Ppv =: y";"Ppv =: en";"N0 V Prép N2";"N1 être Vpp W";"N0 V N2 (E+Loc N1)";"N0 être V-n (forme V-n)";"N1 être V-n (forme V-n)";"N2 être V-n (forme V-n)";"<OPT>";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"199";"-";"-";"-";"<E>";"-";"-";"négocier";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"avec";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"<E>";"<E>";"<E>";"Max négocie un accord avec l'adversaire"
"200";"~";"~";"~";"<E>";"-";"-";"négocier Advm";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"auprès de";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max négocie bien ses(qualités+diplômes)auprès des autorités"
"201";"-";"-";"+";"<E>";"-";"-";"neutraliser";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"+";"par";"+";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a neutralisé l'acide par une base"
"202";"-";"-";"-";"<E>";"-";"-";"nominer";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"pour";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"nomination";"Le jury a nominé Max pour les oscars"
"203";"-";"-";"-";"<E>";"-";"-";"noter";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"+";"sur";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"<E>";"?";"note";"Max note les travaux sur vingt"
"204";"~";"~";"~";"<E>";"-";"-";"nouer";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"avec";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a noué des relations avec Luc"
"205";"~";"~";"~";"<E>";"-";"-";"nourrir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"contre";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Luc nourrit une haine féroce(contre+à l'égard de)Bob"
"206";"-";"-";"-";"<E>";"-";"-";"opérer";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"de";"-";"+";"-";"-";"-";"-";"+";"-";"+";"+";"<E>";"<E>";"<E>";"On a opéré Max(de l'estomac+du cancer)"
"207";"-";"+";"-";"<E>";"-";"-";"ouvrir";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"sur";"+";"-";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Ces mesures ont ouvert le pays sur l'Orient"
"208";"-";"-";"+";"<E>";"-";"-";"ouvrir";"+";"-";"-";"-";"+";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"-";"+";"-";"-";"-";"+";"+";"-";"<E>";"<E>";"ouverture";"Max a ouvert la séance par une allocution"
"209";"-";"-";"+";"<E>";"-";"-";"pallier";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"-";"par";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max pallie son inexpérience par une grande volonté"
"210";"-";"-";"+";"<E>";"-";"-";"parachever";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"<E>";"<E>";"<E>";"Max a parachevé son tableau(de+par)une dernière touche de bleu"
"211";"-";"-";"+";"<E>";"-";"-";"paraphraser";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"+";"par";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"paraphrase";"Max a paraphrasé cette expression par une tournure alambiquée"
"212";"-";"-";"-";"<E>";"-";"-";"parer";"+";"-";"-";"+";"-";"-";"-";"+";"-";"-";"+";"-";"contre";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Cette assurance parera Max contre le vol"
"213";"-";"-";"-";"<E>";"-";"-";"parier";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"+";"sur";"+";"+";"+";"-";"-";"-";"-";"+";"+";"-";"<E>";"pari";"<E>";"Max a parié une grosse somme sur ce cheval"
"214";"-";"-";"+";"<E>";"-";"-";"partager";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"entre";"+";"-";"-";"-";"+";"-";"-";"+";"+";"-";"<E>";"<E>";"<E>";"Max a partagé le gâteau entre les enfants"
"215";"~";"~";"~";"<E>";"-";"-";"partager";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"avec";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max partage un appartement avec Luc"
"216";"~";"~";"~";"se";"+";"-";"partager";"-";"+";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"avec";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max se partage un gâteau avec Luc"
"217";"~";"~";"~";"<E>";"-";"-";"passer";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"sur";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a passé sa colère sur Léa"
"218";"-";"-";"-";"<E>";"-";"-";"paumer";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"sur";"-";"+";"-";"-";"-";"+";"-";"+";"-";"-";"<E>";"<E>";"<E>";"Max a paumé mille francs(au poker+sur cette vente)"
"219";"~";"~";"~";"<E>";"-";"-";"payer";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"de";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a payé son imprudence d'une jambe cassée"
"220";"~";"~";"~";"<E>";"-";"-";"peindre";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"comme";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a peint Luc comme un tyran"
"221";"+";"-";"-";"<E>";"-";"-";"pénaliser";"+";"-";"-";"-";"-";"+";"-";"-";"-";"+";"-";"-";"vis-à-vis de";"+";"+";"-";"+";"-";"-";"-";"-";"-";"-";"pénalité";"?";"?";"Son manque de connaissance pénalise Bob vis-à-vis de Max"
"222";"-";"+";"-";"<E>";"-";"-";"perdre";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"+";"sur";"+";"+";"-";"-";"-";"-";"-";"+";"-";"-";"<E>";"perte";"<E>";"Max perd de l'argent au casino"
"223";"~";"~";"~";"<E>";"-";"-";"périphraser";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"par";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On a périphrasé cette phrase par une périphrase"
"224";"-";"-";"+";"<E>";"-";"-";"perpétuer";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"par";"+";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max perpétue par son fils le nom de Durand"
"225";"-";"-";"+";"<E>";"-";"-";"personnifier";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"-";"par";"+";"-";"-";"+";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"personne";"Max personnifie la patrie par une statue dévoilée"
"226";"-";"-";"-";"<E>";"-";"-";"piquer";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"contre";"-";"+";"-";"-";"-";"-";"-";"+";"-";"-";"<E>";"<E>";"<E>";"Max a piqué Ida(contre+pour)la peste"
"227";"~";"~";"~";"<E>";"-";"-";"pondérer";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"avec";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On a pondéré les dépenses avec les rentrées"
"228";"-";"-";"-";"<E>";"-";"-";"poser";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"auprès de";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Ceci a posé Max auprès des filles"
"229";"-";"-";"-";"<E>";"-";"-";"postuler";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"auprès de";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"<E>";"<E>";"<E>";"Max a postulé un emploi auprès de(Luc+l'administration)"
"230";"-";"-";"-";"<E>";"-";"-";"poursuivre";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"en";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max poursuit son discours par une citation"
"231";"~";"~";"~";"<E>";"-";"-";"prémunir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"contre";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Ce vaccin nous prémunit contre la grippe"
"232";"~";"~";"~";"<E>";"-";"-";"prendre";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"pour+comme";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a pris Léa(pour+comme)secrétaire"
"233";"~";"~";"~";"<E>";"-";"-";"prendre";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"pour";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max prend Luc pour(son frère+un con)"
"234";"-";"-";"-";"<E>";"-";"-";"présélectionner";"+";"-";"-";"+";"-";"-";"-";"+";"-";"+";"+";"+";"parmi";"+";"+";"-";"-";"+";"+";"-";"-";"+";"-";"<E>";"préselection";"<E>";"On a présélectionné deux ailiers parmi les joueurs"
"235";"-";"-";"-";"<E>";"-";"-";"présenter";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"-";"comme";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max présente ce plan comme une solution possible"
"236";"-";"-";"-";"<E>";"-";"-";"prévenir";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"contre";"+";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"On a prévenu Max contre(Léa+ce projet)"
"237";"~";"~";"~";"<E>";"-";"-";"prévenir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"par";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On prévient la catastrophe par des mesures"
"238";"~";"~";"~";"<E>";"-";"-";"priser";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"pour";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max prise Paul pour(sa gentillesse+avoir fait ça)"
"239";"~";"~";"~";"<E>";"-";"-";"privilégier";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"sur";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max privilégie (le+faire du)sport sur(le+aller au)cinéma"
"240";"-";"-";"-";"<E>";"-";"-";"programmer";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"+";"en";"-";"+";"-";"-";"-";"+";"-";"+";"+";"-";"<E>";"programme";"<E>";"Max a programmé ses opérations en Fortran"
"241";"~";"~";"~";"se";"+";"-";"promettre";"-";"+";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"de";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max se promet beaucoup de(joie+plaisir)de ce spectacle"
"242";"-";"-";"+";"<E>";"-";"-";"punir";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"+";"de";"-";"+";"-";"-";"-";"-";"+";"-";"+";"-";"<E>";"<E>";"<E>";"La loi punit d'une peine de prison que l'on vole à l'étalage"
"243";"-";"-";"+";"<E>";"-";"-";"qualifier";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"-";"de";"-";"+";"-";"-";"-";"-";"+";"-";"+";"-";"<E>";"<E>";"<E>";"Max a qualifié Luc de con"
"244";"-";"-";"-";"<E>";"-";"-";"quantifier";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"en";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a quantifié sa progression en francs constants"
"245";"-";"-";"-";"<E>";"-";"-";"questionner";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"sur";"+";"+";"+";"+";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"question";"Max a questionné Luc sur ses goûts"
"246";"~";"~";"~";"<E>";"-";"-";"rajuster";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"sur";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On rajuste les salaires sur le coût de la vie"
"247";"-";"-";"-";"<E>";"-";"-";"rancarder";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"sur";"+";"+";"+";"+";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"rancard";"Max a rancardé les flics sur Bob"
"248";"-";"-";"-";"<E>";"-";"-";"ranger";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"-";"parmi";"+";"+";"-";"-";"+";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max range Luc parmi ses amis"
"249";"-";"-";"+";"<E>";"-";"-";"rappeler";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"par";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max rappelle la couleur du ciel par une tache de bleu"
"250";"~";"~";"~";"<E>";"-";"-";"rapporter";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"devant";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Paul a rapporté ce budget devant l'assemblée"
"251";"~";"~";"~";"<E>";"-";"-";"rattraper";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"en";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Ida a rattrapé ses copains en Maths"
"252";"-";"-";"+";"<E>";"-";"-";"rattraper";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"+";"par";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max rattrape (sa maladresse+son erreur)par un cadeau"
"253";"-";"-";"+";"<E>";"-";"-";"réaliser";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"J'ai réalisé mon rêve par cette maison"
"254";"-";"-";"+";"<E>";"-";"-";"réassurer";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"auprès de";"+";"+";"-";"+";"-";"+";"-";"-";"+";"-";"<E>";"<E>";"assureur";"L'assurance a réassuré ce risque auprès de Lloyds"
"255";"-";"-";"-";"<E>";"-";"-";"recommander";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"auprès de";"+";"-";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a recommandé ce candidat auprès du jury"
"256";"-";"-";"-";"<E>";"-";"-";"reconnaître";"+";"-";"-";"+";"-";"-";"-";"+";"-";"-";"+";"-";"dans";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max reconnaît son vieil oncle dans son fils"
"257";"-";"-";"-";"<E>";"-";"-";"reconquérir";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"sur";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max a reconquis son royaume sur l'ennemi"
"258";"-";"-";"-";"<E>";"-";"-";"reconstituer";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"+";"à partir de";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"<E>";"<E>";"<E>";"Max a reconstitué le vase à partir des morceaux"
"259";"~";"~";"~";"<E>";"-";"-";"reconvertir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"en";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a reconverti sa filature en usine de vélos"
"260";"-";"-";"+";"<E>";"-";"-";"recouvrir";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"-";"sous";"-";"+";"+";"-";"-";"+";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max recouvre deux idées(sous+par)ce concept"
"261";"~";"~";"~";"<E>";"-";"-";"recruter";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"comme";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a recruté Luc(comme+sur un poste de)lecteur"
"262";"-";"-";"+";"<E>";"-";"-";"récupérer";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"sur";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max a récupéré du matériel sur l'ennemi"
"263";"~";"~";"~";"<E>";"-";"-";"redire";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"après";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max redit les mots après Luc"
"264";"-";"-";"+";"<E>";"-";"-";"redoubler";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a redoublé cette syllabe par la suivante"
"265";"-";"-";"-";"<E>";"-";"-";"réduire";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"à+en";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a réduit la voiture(en+à)un bloc de métal"
"266";"-";"-";"-";"<E>";"-";"-";"regagner";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"sur";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max a regagné du terrain sur Luc"
"267";"-";"-";"-";"<E>";"-";"-";"regarder";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"-";"comme";"+";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max regarde Léa comme(une déesse+un esprit)"
"268";"-";"-";"+";"<E>";"-";"-";"régler";"+";"-";"-";"+";"+";"-";"-";"+";"+";"-";"+";"+";"par";"+";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a réglé ce conflit par un dédommagement"
"269";"-";"-";"+";"<E>";"-";"-";"régler";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"+";"-";"sur";"+";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max règle sa montre sur celle de Luc"
"270";"~";"~";"~";"<E>";"-";"-";"réincarner";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"en+dans";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Le magicien a réincarné Paul(en+dans une)grenouille"
"271";"-";"-";"+";"<E>";"-";"-";"relayer";"+";"-";"-";"+";"+";"-";"-";"+";"-";"-";"+";"+";"par";"+";"+";"-";"+";"-";"-";"-";"+";"+";"-";"<E>";"<E>";"relai";"On relaye Max par Luc"
"272";"-";"-";"+";"<E>";"-";"-";"relever";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"On a relevé la sentinelle par un planton"
"273";"-";"-";"-";"<E>";"-";"-";"remarquer";"+";"-";"-";"+";"-";"-";"-";"+";"-";"-";"+";"+";"parmi";"+";"+";"-";"-";"+";"+";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max a remarqué Luc(parmi+entre)les candidats"
"274";"-";"-";"+";"<E>";"-";"-";"remplacer";"+";"-";"-";"+";"+";"-";"-";"+";"+";"-";"+";"+";"par";"+";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a remplacé le déjeuner par une marche"
"275";"-";"-";"-";"<E>";"-";"-";"rencarder";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"sur";"+";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a rencardé les flics sur(cette histoire+Luc)"
"276";"-";"-";"+";"<E>";"-";"-";"rendre";"+";"-";"-";"+";"+";"-";"-";"+";"-";"-";"+";"-";"par";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Paul rend l'émotion par un trémolo"
"277";"-";"-";"-";"<E>";"-";"-";"renseigner";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"sur";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max a renseigné Luc sur cette question"
"278";"-";"-";"+";"<E>";"-";"-";"réparer";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"+";"+";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"réparation";"Max a réparé son oubli par un cadeau"
"279";"-";"-";"+";"<E>";"-";"-";"répéter";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"par";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max répète la couleur du canapé par celle des rideaux"
"280";"-";"-";"-";"<E>";"-";"-";"répéter";"+";"-";"-";"-";"-";"-";"-";"+";"+";"-";"+";"+";"après";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"<E>";"<E>";"<E>";"Max répète les phrases après Luc"
"281";"-";"-";"-";"<E>";"-";"-";"reporter";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"sur";"+";"+";"+";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max a reporté sa voix sur ce candidat"
"282";"-";"+";"-";"<E>";"-";"-";"reprendre";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"-";"-";"-";"-";"-";"+";"-";"-";"<E>";"<E>";"<E>";"Max a repris son discours par une diatribe"
"283";"-";"-";"+";"<E>";"-";"-";"reprendre";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"Max reprend ce concept par le symbole x"
"284";"-";"-";"+";"<E>";"-";"-";"représenter";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"+";"par";"+";"+";"-";"+";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"représentation";"Max représente les églises par une croix"
"285";"-";"-";"+";"<E>";"-";"-";"reproduire";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"+";"par";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"reproduction";"Max a reproduit ce motif décoratif par un motif symétrique"
"286";"~";"~";"~";"<E>";"-";"-";"réserver";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"pour";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max réserve du fric pour ses voyages"
"287";"-";"-";"-";"<E>";"-";"-";"résoudre";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"en";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Le changement de pression a résolu les nuages en pluie"
"288";"~";"~";"~";"<E>";"-";"-";"restreindre";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"sur";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max restreint Luc sur le vin"
"289";"-";"-";"-";"<E>";"-";"-";"rétablir";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"de";"-";"+";"-";"-";"-";"-";"+";"+";"+";"-";"<E>";"<E>";"<E>";"Ce traitement a rétabli Max de sa grippe"
"290";"~";"~";"~";"<E>";"-";"-";"retenir";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"parmi";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"On a retenu dix candidats parmi les postulants"
"291";"-";"-";"-";"<E>";"-";"-";"retenir";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"sur";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"retenue";"<E>";"On a retenu l'amende sur le salaire de Max"
"292";"-";"-";"-";"<E>";"-";"-";"retourner";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"contre";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"<E>";"<E>";"<E>";"Max retourne sa haine contre Léa"
"293";"~";"~";"~";"<E>";"-";"-";"retraduire";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"par";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a retraduit le mot 'dog' par 'chien'"
"294";"-";"-";"-";"<E>";"-";"-";"réveiller";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"de";"-";"+";"-";"-";"-";"-";"+";"-";"+";"-";"<E>";"<E>";"<E>";"Le bruit a réveillé Max de sa torpeur"
"295";"~";"~";"~";"<E>";"-";"-";"rompre";"+";"-";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"avec";"~";"~";"~";"~";"~";"~";"~";"~";"~";"~";"<E>";"<E>";"<E>";"Max a rompu les relations avec le parti"
"296";"-";"-";"-";"<E>";"-";"-";"saluer";"+";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"-";"comme";"+";"-";"-";"-";"-";"-";"-";"-";"+";"-";"<E>";"<E>";"<E>";"On a salué Max comme un messie"
"297";"-";"-";"+";"<E>";"-";"-";"sandwicher";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"entre";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"<E>";"<E>";"sandwich";"Le choc a sandwiché la voiture entre les deux camions"
